enlace,titulo,fecha,texto,pais
https://listindiario.com/entretenimiento/2022/11/14/747881/el-rey-del-regueton-puso-a-bailar-hasta-a-una-abuelita-en-silla-de-ruedas-en-el-olimpico,El Rey del Reguetón puso a bailar hasta a una abuelita en silla de ruedas en el Olímpico,"lunes, 14 de noviembre de 2022","Desde una abuelita en silla de ruedas, gente de todas las generaciones, adultos, jóvenes y niños, así estuvo compuesto el público que fue a despedir a Daddy Yankee, la noche del pasado sábado, en su último concierto en el país, de su gira de despedida  Con un estadio abarrotado, el reguetonero boricua hizo un recorrido por todos sus éxitos musicales, siempre llevando un mensaje limpio de estímulo a la juventud y de gratitud a Dios, presentando un concierto que se caracterizó por una descarga de tecnología a través de la cual compartió con varios artistas internacionales y dos invitados dominicanos en vivo,   y  . El artista no podía ofrecer un musical sin su tradicional “limpia parabrisas”, momento en el que se llenan las gradas de celulares con las luces encendidas bailando de un lado a otro. Asimismo, la muchedumbre retumbó el lugar entonando, a 12 años de haberse estrenado, el éxito “La gasolina”. ustedes saben que este es mi último show en esta hermosa tierra, en mi tierra hermana, muchas gracias a toda mi gente por venir a este gran recuerdo”, dijo. “Vamos a cantar todos esos clásicos y los nuevos clásicos. , prometió. La lluvia fue testigo del adiós del “chamaquito” que nació en un caserío, que hizo  y que reconoce a República Dominicana como una de sus musas a la hora de crear éxitos como “Lo que pasó, pasó” y “Llamado de emergencia”.  segunda voz o “doble voz”, hicieron parte de la noche que todos los fanáticos presentes recordarán por siempre. No pararse sobre los asientos durante el espectáculo, no fue una utopía: sí, se cumplió. Sobre esto, los organizadores habían advertido que los fanáticos que no respetarán ese mandato, sería expulsado del lugar.  Daddy Yankee, conocido también como “DY”,  y esto, en este evento no fue la excepción, ya que antes de bajar del escenario   La mayoría de invitados de “Big Boss” estuvieron presentes con la ayuda de grabaciones en holograma. Tal fue el caso de  con este último interpretando   tema que posee el videoclip más visto del mundo en la plataforma de YouTube.  y   fueron los invitados nacionales que se presentaron en vivo y entonaron canciones junto a Yankee. Omega cantó “¿Qué tengo que hacer?”. Mientras que  encendió el ambiente a ritmo de dembow con los temas “PAM” y “Bombón”. Abusar del holograma fue una mala idea, ya que fue un recurso que agotó y causó ruido visualmente a los asistentes. Por otro lado, la participación de Omega no fue la esperada. El merenguero lució cansado o no se encontraba preparado para subir a un escenario de ese nivel.  ",República Dominicana
https://listindiario.com/las-mundiales/2022/11/14/747882/tres-detenidos-en-catar-por-reventa-ilegal-de-boletos-para-el-mundial,Tres detenidos en Catar por reventa ilegal de boletos para el Mundial,"lunes, 14 de noviembre de 2022","Tres hombres ""de diferentes nacionalidades"" fueron detenidos ""por revender boletos para el Mundial-2022 fuera de las plataformas especializadas y aprobadas por la FIFA y el país sede"", anunció este lunes el Ministerio de Interior de Catar. ""Los detenidos han sido remitidos a las autoridades encargadas para que sigan los procedimientos legales"", dijo el ministerio en Twitter, añadiendo que se exponen a una multa máxima de 250.000 riales cataríes (unos 66.820 euros) multiplicada por el número de boletos implicados. Las autoridades también publicaron la fotografía de los sospechosos esposados y con el rostro difuminado. Delante de ellos, en una mesa, los boletos, billetes, computadoras, celulares y llaves de carro. Son las primeras detenciones por este motivo que se anuncian antes del inicio del torneo el domingo. El pasado 10 de mayo se anunciaron arrestos por la venta en redes sociales de productos falsificados (remeras y gorras con el logo del Mundial). También, a principios de noviembre, las fuerzas de seguridad incautaron un centenar de trofeos falsificados que iban a ser vendidos en internet. En diciembre de 2021, las autoridades cataríes inspeccionaron una fábrica y confiscaron un perfume que se iba a comercializar con el logo de la competición. Colocar este logotipo en la matrícula del vehículo pasó a estar prohibido en el emirato, luego de las subastas de placas especiales.",República Dominicana
https://listindiario.com/el-deporte/2022/11/14/747827/verstappen-promete-ayudar-a-checo-en-abu-dabi-tras-polemica,"Verstappen promete ayudar a ""Checo"" en Abu Dabi tras polémica","lunes, 14 de noviembre de 2022","El neerlandés Max Verstappen (Red Bull) restó importancia al hecho de desobedecer las órdenes de su equipo al  en el Gran Premio de Sao Paulo de este domingo, y prometió ayudar al mexicano en Abu Dabi, última prueba del calendario, para conquistar el subcampeonato. ""En Abu Dabi, si necesita los puntos, le ayudaré "", se justificó ante los medios Verstappen, que no se jugaba nada en Brasil, pues ostenta el título de campeón desde hace un mes, tras finalizar la carrera en el circuito de Interlagos.  La polémica saltó en las últimas vueltas de la carrera, cuando el bicampeón mundial (2021 y 2022) sobrepasó a 'Checo' e hizo   para que le devolviese la posición. Al final, Ello provocó que el monegasco Charles Leclerc (Ferrari), que acabó cuarto por detrás de su compañero, el español Carlos Sainz, alcanzase al piloto mexicano en la clasificación del mundial de pilotos.  y se disputarán el subcampeonato en la última prueba del año, que será la próxima semana en Abu Dabi. Verstappen insistió en que actuó de esa forma en Interlagos  Los medios especializados sospechan que el neerlandés podría estar refiriéndose a una extraña maniobra que realizó 'Checo' en la clasificación del Gran Premio de Mónaco, donde al final salió vencedor el mexicano.  Verstappen comentó que ya ha hablado con el equipo sobre el asunto y apostó por pasar página y ""seguir adelante"". ""Si tengo alguna oportunidad de ayudarlo en Abu Dabi, lo haré sin dudarlo"", sentenció. 'Checó' Pérez, por su parte, terminó el Gran Premio de Sao Paulo con un gran enfado por la postura de su compañero de equipo. ""No entiendo sus razones; si tiene dos campeonatos es gracias a mí"", manifestó.     ",República Dominicana
https://listindiario.com/entretenimiento/2022/11/14/747844/la-nueva-pantera-negra-conquista-la-taquilla-de-norteamerica-y-el-mundo,"La nueva ""Pantera negra"" conquista la taquilla de Norteamérica y el mundo","lunes, 14 de noviembre de 2022","""Pantera Negra: Wakanda por siempre"", la muy esperada película de Disney y Marvel, tuvo un estreno por todo lo alto este fin de semana con una recaudación estimada de , informó el domingo el monitor especializado de la industria Exhibitor Relations. El estreno local, el decimotercero más exitoso de todos los tiempos según BoxOfficePro.com, llegó después de que la cinta alcanzó unos impresionantes 330 millones a nivel global, lo que significa un tremendo impulso para Hollywood después de un octubre mediocre.  dijo David A. Gross, de Franchise Entertainment Research. ""Las críticas y el puntaje de la audiencia son excelentes. Wakanda debería dominar las salas de cine hasta diciembre"". La película rinde un sentido tributo a la estrella de , quien murió de cáncer en 2020 a los 43 años, con varias apariciones en recuerdos mientras Wakanda lucha contra un reino submarino tras la muerte del personaje de Boseman, el Rey T'Challa. Letitia Wright, como Shuri, hermana de T'Challa; y Angela Basset, como la Reina Ramonda, luchan para llenar el vacío dejado por el rey. Además cuenta en el elenco con las estrellas Lupuita Nyong'o, Danai Gurira y Winston Duke. La original ""Pantera negra"", la primera gran película sobre un superhéroe negro, se convirtió en un fenómeno cultural con un estreno que y una nominación a los premios Óscar como mejor película. Mucho más lejos, en el segundo lugar en la taquilla de este fin de semana, estuvo  ., con 8,6 millones de dólares. La cinta protagonizada por Dwayne Johnson, secuela de ""Shazam!"" de 2019, acumula 41,1 millones de dólares en Norteamérica. La comedia romántica de Universal ""Pasaje al paraíso"", protagonizada por las megaestrellas Julia Roberts y George Clooney, logró hacerse con el tercer lugar de la taquilla con 6,1 millones de dólares durante su cuarta semana en las salas. , una comedia musical animada para toda la familia, ocupó la cuarta casilla con 3,2 millones de dólares. Un lugar más abajo se ubicó la película de terror de Paramount, ""Sonríe"", que sigue llevando público a las salas en su séptima semana. Con una taquilla estimada de 2,3 millones de dólares entre viernes y domingo, eleva su recaudación doméstica a los 102 millones.   ""La luz del diablo"" (USD 2 millones) ""Los espíritus de la isla"" (USD 1,7 millones) ""One Piece Film: Red"" (USD 1,4 millones) ""Till - El crimen que lo cambió todo"" (USD 618.000) ""Armageddon Time"" (USD 352.000)",República Dominicana
https://listindiario.com/las-mundiales/2022/11/14/747866/al-menos-3-muertos-y-2-heridos-en-un-tiroteo-en-la-universidad-de-virginia,Al menos 3 muertos y 2 heridos en un tiroteo en la Universidad de Virginia,"lunes, 14 de noviembre de 2022","Al menos tres personas han muerto y otras dos han resultado heridas en la universidad estadounidense de Virginia, por los disparos de un individuo que ha sido identificado como un estudiante del campus y que no ha sido capturado. Según informó este lunes el presidente de la institución, Jim Ryan, el suceso se produjo anoche en el campus principal de la Universidad de Virginia, en Charlottesville, unos 200 kilómetros al suroeste de Washington, aseguraron los medios locales. Tras conocerse el tiroteo, las autoridades aconsejaron a los estudiantes que tomaran refugio y se decidió cerrar totalmente el campus, según comunicó el departamento de Policía de la Universidad de Virginia en su cuenta de Twitter. Se cree que el sospechoso, identificado por la policía como Christopher Darnell Jones, Jr., está armado y es peligroso y puede estar conduciendo un vehículo, según los medios. Las autoridades dijeron este lunes que varios departamentos de policía están buscando activamente a Jones, incluso con la ayuda de un helicóptero de la policía estatal de Virginia. Jones figura en el sitio web de atletismo de la universidad como jugador de fútbol americano en 2018, aunque en su primer año en el equipo no participó en ningún partido. Se desconoce si el presunto autor de los disparos es aún alumno de la universidad y los motivos que han provocado este suceso. ",República Dominicana
https://listindiario.com/economia/2022/11/14/747853/los-precios-de-productos-de-la-canasta-basica-disminuyen-en-plataforma-de-industria-y-comercio,Los precios de productos de la canasta básica disminuyen en plataforma de Industria y Comercio,"lunes, 14 de noviembre de 2022","Los precios de una buena parte de los productos que componen la canasta básica dominicana registran rebajas desde septiembre pasado, según datos de Precios Justos, la plataforma del Ministerio de Industria, Comercio y Mipymes (Mipymes).  Estos productos son varias marcas de arroz, de habichuelas, aceite de cocina, salami, huevos, pollo fresco y pollo procesado, así como otros como camarones precocidos, tilapias negras, carne de res del tipo california, arenque y leche en polvo y líquida. Por ejemplo, en el caso del pollo fresco, el portal del MICM indica que de RD$82 que costaba una libra de pollo a la familia dominicana al 9 de este noviembre 2022 el precio estaba en RD$70 libra, en los supermercados.  En cuanto al arroz, señala que una funda de 10 libras de arroz selecto Pimco premium, por la que había que pagar RD$350 se conseguía a RD$334.07. El cereal del tipo San Rafael bajó de RD$266.32 a RD$254.55. Un cartón de 30 unidades de huevos económicos que valía el 7 de septiembre RD$240 se conseguía el 9 de este mes en RD$224.La funda de café de 453 gramos bajó de RD$249.80 a RD$248.82 y el aceite crisol más canola de 128 gramos bajó de RD$741.98 a RD$731.68. ",República Dominicana
https://listindiario.com/la-republica/2022/11/14/747824/abinader-optimista-con-economia-para-el-2023,Abinader optimista con economía para el 2023,"lunes, 14 de noviembre de 2022","El presidente Luis Abinader expresó ayer tener una actitud “optimista” ante el crecimiento de la economía dominicana en los meses que quedan del 2022 y para el próximo año 2023. Durante el Décimo Congreso Nacional de la Federación de Comerciantes y Empresarios de la República Dominicana (Fenacerd), que se desarrolló ayer en el hotel Barceló de la capital, el mandatario enfatizó que está “más convencido que nunca de que la alianza entre los  , es lo que realmente ha ayudado a la economía y la seguirá ayudando”. “Yo estoy muy optimista con la economía dominicana, por lo tanto, el próximo año también estoy seguro de que vamos a ser la luz y el faro de Latinoamérica como lo hemos sido estos años en la recuperación económica”, dijo, tras precisar que este logro no es exclusivo del gobierno sino del conjunto de micro, pequeñas y medianas empresas que han contribuido a esa recuperación. Mientras el presidente de Fenacerd, José Díaz solicitó al gobierno, en nombre de la entidad, que se implemente un programa para la aplicación del Régimen Simplificado de Formalización (RSF). Consideró que la República Dominicana es y será la “luz y el faro de Latinoamérica” en lo que tiene que ver con la recuperación de la economía.   “Quiero , que no solo es optimismo es también realismo del presidente de Fenacerd, José Díaz, en relación a la economía dominicana”, reiteró. El mandatario también citó algunos datos que el presidente de Fenacerd resaltó en el evento. “Como él dijo (José Díaz) entre un  5 y un 5.5 por ciento, pero el año que viene también va haber un promedio de un pero yo les diría dentro de un margen de un 4 o 5 por ciento”. Además, el primer jefe de Estado, indicó “que las noticias que están saliendo que pueden perjudicar a la economía mundial, no necesariamente van afectar nuestro país, además de que República Dominicana tiene una matriz de producción muy diversa”. Detalló que la economía dominicana tiene como eje principal diversos sectores productores, tales como el industrial y construcción, los cuales son “muy dinámicos”. Explicó que en el sector que comprenden las zonas francas tienen proyectado crecer un 20 por ciento mientras que en el sector agropecuario, citó que han aumentado en la producción de este año, exceptuando al arrocero, el cual admitió que fue afectado por las lluvias de la tormenta Fiona. Díaz, solicitó al gobierno en nombre de la organización del comercio, que se implemente un programa para la aplicación del Régimen Simplificado de Formalización (RSF). Además, de que se incluya una amnistía fiscal y un régimen contributivo para la micro empresa, confeccionado para la misma, permitiéndoles la inclusión al Sistema de Seguridad Social, campaña de medios, intermediación de las instituciones del comercio organizado, las universidades, capacitación electrónica, financiamientos e incentivos, programas de capacitación en la educación secundaria sobre la creación y desarrollo de las Mipymes. ""Es necesario un programa ajustado para la implementación de un Régimen Simplificado de Formalización para las micro empresas de subsistencia y de acumulación, pues estas no tienen las mismas capacidades de ventas y pagos que las grandes"", dijo José Díaz, presidente reelecto de Fenacerd que fue juramentado al nuevo consejo directivo.",República Dominicana
https://listindiario.com/la-vida/2022/11/14/747532/gabriel-emilio-el-bebe-que-nacio-de-dos-libras-y-ya-lleva-nueve-transfusiones,"Gabriel Emilio, el bebé que nació de dos libras y ya lleva nueve transfusiones","lunes, 14 de noviembre de 2022","Es doloroso aceptar que los bebés también pueden tener una historia triste. Se supone que de los niños y las niñas solo se deben contar cosas lindas y alegres. Pero no es así.  . Su madre, Lissett Almonte, solo tenía   cuando se le presentó el parto. La membrana se rompió y hubo que proceder. Es imposible no llorar con el relato sobre la vida del pequeño. A su corta edad ya lleva dos cirugías, nueve transfusiones y ha estado por siete días con ventilación de alta frecuencia. Todo esto para poder ayudarlo a vencer  (trastorno respiratorio de los recién nacidos),  que ha tenido que enfrentar desde que nació. Aunque su cuerpito frágil ya no aguanta una prueba más, hay otros tratamientos que esperan por él. “Ya le dieron el alta el lunes, gracias a Dios, pero aún tenemos muchas citas de seguimiento para ver cómo van sus ojitos, oídos y la parte neurológica, pues debemos ver su desarrollo y las secuelas dejadas por todo lo que pasó”. Esto lo cuenta una madre que decidió, más que acongojarse, dedicarse en cuerpo y alma a cuidar a su bebé. Lo que está al alcance de sus padres, Lissett Almonte y Julio Álvarez, está asegurado (amor, atenciones y dar hasta su vida por salvar la suya). Las dificultades alternas a los problemas de salud de Gabriel Emilio son lo que los inquieta. Son una pareja que trabaja para sobrevivir, no para cubrir la suma de 85 mil pesos que cuesta cada una de las vacunas de palivizumab que debe recibir. Son cinco las dosis indicadas. Ella labora en el área de Mercadeo y redes sociales de una empresa privada, y su esposo es vendedor. Sus ingresos se han quedado cortos para cubrir todo lo consumido por el bebé durante sus 83 días de internamiento, por si fuera poco, asegurarle a su hijo recibir el cuidado que sigue después de todo esto. “Hemos recibido ayuda de varios lugares, algunas se han concretado, otras no, pero estamos confiados en que, con Dios delate, nuestro hijo estará bien”. Al ofrecer estos detalles, la madre no deja de mencionar el apoyo brindado por el Despacho de la Primera Dama, y de Leidsa, al que se sumó el Voluntariado Banreservas. También hicieron un ‘gofundme’.   Gabriel Emilio es el tesoro más preciado para Lissett y Julio. Es su primer hijo. Antes de que él llegara a traerles alegría, aunque entre muchas lágrimas, habían sufrido en carne propia la pérdida de su primer embarazo, que solo duró 12 semanas. Fue a principio de este año que el Señor los bendigo con un “bebé arcoíris” (niños que llegan luego de un pérdida). Desde entonces, la felicidad empezó a reinar en el hogar de la pareja. Claro, nunca imaginaron que les iba a tocar lidiar con la alegría de tener a su bebé y el dolor de verlo atravesar por tantos procedimientos a tan corta edad y con un cuerpecito tan diminuto. “Cuando nos enteramos de que íbamos a tener otro bebé, no cabíamos de la alegría, y estamos felices de tenerlo en brazos, pero esta experiencia ha sido muy dolorosa. Es triste verlo tan pequeñito y pasando por tantas pruebas”. Llorar es casi obligatorio. Imagínese, si eso es usted leyéndolo, cómo deben sentirse ellos viviéndolo.   “Todo iba bien con mi embarazo. Ni malestares me dieron, pero al cumplir las 28 semanas se rompió la membrana y tuvieron que hacerme el parto. El niño nació de dos libras y 10 onzas, demasiado pequeño y luego se le presentaron muchas complicaciones. No nos aseguraban su vida”. Hace una pausa para no llorar. Prosigue Lissett Almonte su relato y es ahí cuando con voz de dolor dice:  . Eso dolió demasiado. Ella sacaba fuerzas de donde no tenía porque con todo y el reposo que debía guardar por su posmaternidad, una causa mayor la movía a ir todos los días a ver a su amado Gabriel Emilio. “Teníamos que esperar cinco días para ver si se salvaba y era un calvario escuchar esos teléfonos sonar para decirnos: ‘lo vamos a transfundir’, ‘hay que operarlo’, ‘lo vamos a entrar en el ventilador’… No era nada fácil”. Eso lo comenta ya más aliviada, pues gracias a todo eso hoy tiene a su bebé con ella. Había días que no bien lo sacaban del ventilador de alto nivel, cuando al poco tiempo tenían que volverlo a entrar porque no eran fáciles las crisis que hacía el bebé por la cantidad de afecciones que atacaban su pequeño cuerpo.   Con todo y la experiencia que les ha tocado vivir, Lissett y Julio están muy agradecidos de Dios por haberles dado la oportunidad de ser padres. “Siempre lo deseamos, a mi esposo le encantan los niños, igual a mí. De hecho, yo trabajaba en un preescolar e impartía idiomas a niños, también, y me moría por ser madre”. En este momento muestra su gratitud ante el Creador y añade: “Sabemos que nuestro bebé va a seguir bien, pues si el Señor nos lo dejó, por algo será”. Ella no pierde la oportunidad de admitir cómo en un abrir y cerrar de ojos le puede cambiar la vida a cualquier persona. “Lo que nos ha pasado con Gabriel es un antes y un después. No es fácil lograr tener un hijo tan anhelado y que te digan que debes esperar cinco días para ver si se salva o no”. Afortunadamente, el niño está a salvo, pero debe continuar los tratamientos, y sus padres seguir buscando la forma de juntar los .     Toda la familia, los amigos y compañeros de trabajo se unieron a Lissett y a Julio para darles su apoyo moral y económico. “Porque fueron días retadores, días difíciles que solo con el amor de Dios y de los nuestros podíamos superar”. Al cerrar esta cita, resalta: “Algo importante en todo esto ha sido que nos hemos unido más como pareja, porque solo así hemos podido salir adelante”, concluye la madre confiada en que su bebé continuará mejorando.   2470259178 Ahorro Banreservas Cédula: 001-1850796-1   24867640016 Ahorro BHD Cédula: 001-1933847-3  ",República Dominicana
https://listindiario.com/las-mundiales/2022/11/14/747835/corea-del-sur-actualiza-la-cifra-de-victimas-de-la-estampida-de-halloween-a-158-muertos,Corea del Sur actualiza la cifra de víctimas de la estampida de Halloween a 158 muertos,"lunes, 14 de noviembre de 2022","Corea del Sur ha actualizado este lunes la cifra de víctimas mortales de la  del barrio Itaweon, en Seúl, y  La sede central de Contramedidas de Seguridad y Desastres ha comunicado que la víctima adicional  según ha recogido la agencia de noticias del país, Yonhap. En total, fallecieron durante la estampida del 29 de octubre. Las autoridades han informado de que se han identificado a 130 surcoreanos, mientras que se han repatriado los cuerpos de 24 ciudadanos extranjeros a sus países de origen. Además, de las 196 personas heridas, todavía hay una decena recibiendo tratamiento en centros hospitalarios.",República Dominicana
https://listindiario.com/las-mundiales/2022/11/14/747843/primera-condena-a-muerte-en-iran-tras-la-ola-de-manifestaciones,Primera condena a muerte en Irán tras la ola de manifestaciones,"lunes, 14 de noviembre de 2022","Un tribunal de Teherán condenó el domingo a muerte a una persona acusada de participar en los ""disturbios"",   desde que empezó la ola de manifestaciones en el país, informó la agencia Mizan Online de la autoridad judicial.  No se dio  Según el veredicto la persona fue declarada ""enemiga de Dios"" y culpable de ""incendiar un edificio gubernamental, alterar el orden público, reunirse y conspirar para cometer un crimen contra la seguridad nacional"", dijo la agencia.  Otro tribunal de la capital condenó a cinco personas a penas de entre cinco y diez años de prisión por ""reunirse y conspirar para cometer delitos contra la seguridad nacional y alterar el orden público"".  Se trata de tribunales de primera instancia,  dijo Mizan. Irán vive una ola de violencia desde que  una kurda iraní de 22 años,  tras ser detenida por la policía de la moral, presuntamente por no llevar correctamente el velo tal y como exige el estricto código de vestimenta para las mujeres en la República Islámica.  La justicia iraní también ha acusado a casi 800 personas por su participación en los ""recientes disturbios"" en las provincias de Hormozgán, Isfahán y Markazi.  Más de 2.000 personas han sido acusadas, la mitad de ellas en Teherán, desde que comenzaron las protestas hace dos meses, según las cifras del poder judicial iraní.  Según Mahmood Amiry-Moghaddam, director de la oenegé Iran Human Rights (IHR), con sede en Noruega, al menos 20 personas se enfrentan a cargos que conllevan la pena de muerte.  ""Nos preocupa mucho que las ejecuciones se lleven a cabo de forma precipitada"", dijo a la AFP.",República Dominicana
https://listindiario.com/la-republica/2022/11/14/747817/en-tres-dias-notifican-113-contagios-de-covid,En tres días notifican 113 contagios de Covid,"lunes, 14 de noviembre de 2022","El ministerio de Salud Pública notificó 113 nuevos contagios de coronavirus el pasado fin de semana, con 323 casos activos. Las cifras están contenidas en los boletines 967, 968 y 965, con 40, 48 y 25 contagios, respectivamente. La tasa de positividad diaria se situó el domingo en 2.82%, y la de las últimas cuatro semanas en 1.14%. En las últimas 24 horas se procesaron 1,286 muestras, de las que 350 corresponden a PCR y 936 antigénicas. A la fecha en el país hay un registro acumulado de 647,941 casos de Covid-19, con 4,384 defunciones. El boletín epidemiológico del dominicano indica que ocho personas están hospitalizadas por coronavirus, lo que representa el 0.3% de las camas con las que cuenta el sistema hospitalario para la enfermedad. Mientras que hay dos pacientes en unidades de cuidados Intensivos (UCI) y uno conectado a ventilador. Las demarcaciones que más casos de Covid están registrando son el Distrito Nacional y la provincia Santo Domingo. En cuanto a las enfermedades febriles respiratorias agudas, captados mediante la vigilancia centinela, en esta semana se notificaron 36 casos, el 78%, residen en las provincias de Santo Domingo, Azua   y Santiago. ",República Dominicana
https://listindiario.com/el-deporte/2022/11/14/747857/licey-se-pone-5-0-ante-escogido-camargo-y-moyers-se-destacan,"Licey se pone 5-0 ante Escogido, Camargo y Moyers se destacan","lunes, 14 de noviembre de 2022","Jair Camargo remolcó tres carreras y Steve Moyers trabajó  sin permitir anotaciones para llevar a los Tigres del Licey a una victoria con pizarra de 6-1 sobre los Leones del Escogido en el partido de este domingo por la tarde en la continuación del torneo de béisbol otoño invernal Don Tomás Troncoso. Ahora, los Tigres han ganado en los cinco enfrentamientos que han sostenido en esta campaña con el equipo rojo, elevaron su foja en sentido general a 16 victorias y seis derrotas. Además han triunfado en  ocho de 10 como visitantes. Moyers (3-0, 0.75) lanzó cinco entradas de cinco hits, una carrera inmerecida y tres ponches. Fue seguido en el box por Jonathan Aro (6), Hansel Robles (7), Héctor Pérez (8) y Jairo Asencio (9). Iván Nova (0-2, 4.35) cargó con el revés con labor de 2.1 episodios, 4 imparables  Robinson Martínez, Brian Morán, Aneurys Zabala, Steven Cruz y Gerson Bautista terminaron la faena por los escarlatas. El Licey marcó dos en la tercera entrada frente a Nova al combinar sencillo al prado central de Ronny Mauricio,   hit remolcador de Elly De La Cruz al derecho y elevado de sacrificio al prado derecho de Jair Camargo. En el cuarto contra el relevista Martínez anotaron la tercera con sencillo al prado derecho de Luis Barrera y doblete por la misma vía de Mauricio. El Escogido hizo una en el cierre del cuarto ante Moyers por doble de Sandro Fabián al prado izquierdo, avanzó a tercera cuando Pedro Severino se embasó por error en tiro del torpedero Elly De La Cruz y anotó por elevado de sacrificio al derecho de Peter O’Brien.  en el quinto por sencillo al izquierdo de Elly De La Cruz, quien se robó la segunda y anotó por sencillo al central de Camargo. Lograron otra en el sexto ante Zabala por triple al central de Jorge Bonifacio y otro hit remolcador de Camargo de línea al izquierdo.  ",República Dominicana
https://listindiario.com/la-republica/2022/11/14/747819/la-medicina-que-cura-y-enferma,La medicina que cura y enferma,"lunes, 14 de noviembre de 2022","El efecto de las políticas monetarias comienza a curar la peor enfermedad de la economía: LA INFLACIÓN. En Estados Unidos, después de 4 aumentos de tasa por parte de la FED, que la han llevado a un rango de 3.75%-4%, comienza a surtir su efecto bajando la inflación en octubre al 7.7% de un 9.1% en junio. Y todo ello, a pesar de que los salarios han aumentado un promedio de 6%. Sin embargo, la tasa de desempleo, por la misma medicina, también subió de 3.5% a 3,7%. Y seguirá aumentando en la medida en que el crédito y el consumo se contraen por las alzas en los tipos de interés. Aunque el crecimiento de Estados Unidos se expandió a una tasa anual de 2.6% en julio-septiembre, la tendencia es que continúe bajando, cerrando el año en alrededor de 2.3% (FMI), la mitad del crecimiento estimado a principios del 2022, antes de la invasión de Rusia a Ucrania. Igualmente, el mercado bursátil, ante el anuncio de la fuerte caída de la inflación, recuperó en una semana parte del terreno perdido en los días previos, asumiendo que la FED moderará el próximo aumento de tasa antes de finalizar el año. ¿Y nosotros qué? Como la economía dominicana baila al ritmo de la economía norteamérica aquí también la medicina está surtiendo un doble efecto. Después de aumentar la tasa de política monetaria de 3% en noviembre del 2021 a 8.50% actual, la inflación ha bajado 150 puntos y al mes de octubre registrando un 8.24% interanual, de un 9.74% registrado en marzo y un 6.21% acumulado en el año.  Pero el crecimiento registró al mes de septiembre un 5.4% interanual, cayendo 0.9%, respecto al registrado en enero de un 6.3%. A pesar de eso, sigue siendo un crecimiento alto por efecto del crédito, cuyas tasas se ajustan gradualmente por el exceso de liquidez.  Otro indicador de los efectos dañinos de la medicina es el Índice Mensual de Actividad Manufacturera (IMAM), que registró un descenso en septiembre en relación con agosto. Pasó de 60 a 49.9, debido a bajas del volumen de ventas, de producción y plazo entregas suplidores, con incrementos en los inventarios de materias primas y empleo, esto último muy importante. Cuando el IMAM se ubica por debajo del umbral de los 50 puntos refleja condiciones y perspectivas económicas no favorables. Pero este índice es muy cambiante y a fines de año siempre aumenta.",República Dominicana
https://listindiario.com/las-mundiales/2022/11/14/747831/casi-300-estafadores-detenidos-en-venezuela-en-lo-que-va-de-ano,Casi 300 estafadores detenidos en Venezuela en lo que va de año,"lunes, 14 de noviembre de 2022","Un total de 299 personas acusadas de cometer estafa han sido detenidas en Venezuela este año, informó este domingo el director del Cuerpo de Investigaciones Científicas, Penales y Criminalísticas (Cicpc), Douglas Rico. ""Durante lo que va de 2022, funcionarios del Cicpc han realizado pesquisas en trazas bancarias y análisis telefónicos que han permitido la captura de 299 personas que han perpetrado estos hechos delictivos"", indicó el funcionario a través de Instagram. Rico no explicó si estas personas ya fueron procesadas o sentenciadas, pero instó a la población a estar alerta ante el aumento de estos casos, especialmente a través de internet. ""A la hora de realizar negociaciones de cualquier índole, se debe ser minucioso durante las conversaciones, coordinar sitios de encuentro seguros, verificar de inmediato los pagos"", prosiguió el jefe policial que pidió a los ciudadanos denunciar, en caso de que no lo hayan hecho, si conocen algún caso de estafa. ""También, a la hora de recibir mensajes de dudosa procedencia, sobre todo si se le informa que es un familiar, llame vía telefónica a ese pariente para verificar que sea esa persona que le escribe"", remarcó en la misma red social. El director del Cicpc señaló que el delito, penado hasta con seis años en el país, consiste en provocar engaño a otra persona, a la que se le causa un daño patrimonial. En octubre de 2021, el Gobierno puso en marcha una campaña para concienciar y prevenir las estafas y ofertas engañosas que se difunden a través de las redes sociales, una modalidad que cobró fuerza en los últimos años, cuando aumentó el comercio digital en Venezuela.",República Dominicana
https://listindiario.com/la-republica/2022/11/14/747815/ejercito-captura-650-haitianos-ilegales-en-dajabon,Ejército captura 650 haitianos ilegales en Dajabón,"lunes, 14 de noviembre de 2022","En las últimas 48 horas miembros del Ejército de la República Dominicana ERD, pertenecientes al Décimo Batallón de Infantería realizaron un importante operativo de interdicción que dejó como resultado la detención de 650 extranjeros en condiciones migratorias irregulares. Los militares encabezados por el coronel Estenio Cubilete Cabrera, nuevo comandante del Décimo Batallón, se desplazaron desde el sábado hasta la madrugada de ayer por diferentes barrios de esta demarcación, donde de manera irregular se desplazan y habitan personas de nacionalidad haitiana. Se informó que estos operativos se realizan por disposición del comandante General del Ejército, mayor general Carlos Antonio Fernández Onofre, dando cumplimiento a las directrices del ministro de Defensa, teniente general Carlos Luciano Díaz Morfa.  Los detenidos fueron trasladados a la Fortaleza Beller de Dajabón, sede del batallón, para ser entregados a la Dirección General de Migración para ser devueltos a su país de origen. La semana pasada el alto comisionado de la ONU para los derechos humanos, Volker Türk, pidió a República Dominicana que detenga las deportaciones de haitianos.",República Dominicana
